job_post_url,Company_Name,Address,City,State,Zip_Code,Phone,Fax,Contact_Person,Contact_Title,Legal_Structure,Year_Established,Business_Type,Certification_Type,Sales_Service_Area,Ownership
https://www.hawaiibids.us/hawaii-contractors/contractor-5429763-Walker-moody-Constructio.htm,"Walker-moody Construction Company, Limited",2927 Mokumoa St,Honolulu,Hawaii,96819-4404,808-839-2781,808-839-2002,LYLE R Moody,President,,1924,Construction (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5354136-PROGRESSIVE-COMPUTE.htm,"PROGRESSIVE COMPUTER SERVICES, INC.",694 Cadet Sheridan Rd Unit 4,Wahiawa,Hawaii,96786-0000,808-237-4556,808-237-4556,CLAUDE Asuncion,President,,1993,,"8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5316042-CUSTOM-COMPANY-INC-THE.htm,"CUSTOM COMPANY INC, THE",205 Kalihi St,Honolulu,Hawaii,96819-3923,808-237-5350,808-545-8341,MATTHEW COHEN,,Corporation,2006,,,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5397720-MILLICARE-COMMERCIA.htm,MILLICARE COMMERCIAL CARE,45-558 Kamehameha Hwy Ste B3,Kaneohe,Hawaii,96744-1944,808-236-1622,808-236-3962,MALIA MANSANAS,Sec.-Treas.,Corporation,1998,Service (100 %),,,"Hispanic American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5345421-A-STITCH-ABOVE.htm,A STITCH ABOVE,2984 Aina Lani Dr,Makawao,Hawaii,96768-8460,808-573-8388,808-573-7502,JOHN TORRENCE,,Sole Proprietorship,1996,"Manufacturing (80 %),  Service (20 %)",,Canada; Japan; United Kingdom,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5487070-DE-LIMA-S-DRILLING-INC.htm,DE LIMA'S DRILLING INC,500 Alawaena St,Hilo,Hawaii,96720-3504,808-982-7834,808-966-7226,ELKA DE LIMA,,Corporation,1995,Construction (100 %),,,"Hispanic American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-6037618-ASHLEY-SERVICES.htm,ASHLEY SERVICES,68-175 Pua Melia St,Waikoloa,Hawaii,96738-4502,503-741-0449,,KYLE IVERSON,,Sole Proprietorship,2008,Service (100 %),,,Veteran
https://www.hawaiibids.us/hawaii-contractors/contractor-5318713-UB-SAFE-DRIVING.htm,UB SAFE DRIVING,664 N Marine Corps Dr,Yigo,Hawaii,96929-5600,671-727-5402,671-727-5402,Vincent Eblacas,,,2012,Service (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-6033767-Eds-Contracting-Service.htm,Eds Contracting Services Inc.,176 Hanapepe Loop,Honolulu,Hawaii,96825-2110,808-255-9839,808-353-3957,Amber M Ricci,,,2011,Construction (100 %),,,"Self-Certified Small Disadvantaged Business,  Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-6011080-ALOTERRE-CONSULTING-LLC.htm,ALOTERRE CONSULTING LLC,68 3907 Paniolo Ave,Waikoloa,Hawaii,96738-3153,808-883-3583,808-966-7323,YOULSAU BELLS,,LLC,2010,"Research and Development (25 %),  Service (75 %)",,,"Asian Pacific American,  Other Minority Owned,  Women-Owned Small Business Joint Venture"
https://www.hawaiibids.us/hawaii-contractors/contractor-5956239-PENTATE.htm,PENTATE,486 Iana St.,Kailua,Hawaii,96734-3502,808-262-4040,866-718-7981,TAYTE BROCK,,Partnership,2004,"Research and Development (5 %),  Service (95 %)",,,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5955628-T-T-TINTING-SPECIALIST.htm,"T & T TINTING SPECIALISTS, INC.",3035 Koapaka St,Honolulu,Hawaii,96819-1925,808-695-4461,808-421-1448,THOMAS SILVA,President,Corporation,1982,Service (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5666880-Telasis-LLC.htm,Telasis LLC,91824 Liuliu Pl,Ewa Beach,Hawaii,96706-2924,808-352-7005,808-492-1422,Brian P Reckeweg,,LLC,2012,Service (100 %),,,"Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-6008775-ST-SERVICES-LLC.htm,1ST SERVICES LLC,7106 Kamilo St,Honolulu,Hawaii,96825-1605,808-294-1163,808-440-5605,ALEXANDER CAMERINO,,LLC,2010,Construction (100 %),,,"Native American,  Other Minority Owned,  Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5901801-KOKUA-INFOTECH-LLC.htm,KOKUA INFOTECH LLC,1580 Makaloa St,Honolulu,Hawaii,96814-3237,808-392-8211,,HENDERSON NUUHIWA,,LLC,2004,Service (100 %),,,"Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5908085-PELATRON-INC.htm,"PELATRON, INC",3375 Koapaka St Ste F200,Honolulu,Hawaii,96819-1862,808-629-7001,808-629-7099,Thomas McClellan,President,,2001,"Research and Development (75 %),  Service (25 %)","8(a), Small Disadvantaged Business, ",,"Native American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5979822-ACADEMIA-MANAGEMENT-CORPORATION.htm,ACADEMIA MANAGEMENT CORPORATION,1600 Kapiolani Blvd Ste 1215,Honolulu,Hawaii,96814-3801,808-946-5599,808-947-4655,Ryan Bailey,MANAGER,Subchapter S Corporation,1969,Service (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5854810-ENVIRONMENTAL-RISK-ANALYSI.htm,ENVIRONMENTAL RISK ANALYSIS LLC,725 Hao St,Honolulu,Hawaii,96821-1619,808-783-6840,808-312-6315,RACHEL OKOJI,,LLC,2006,Service (100 %),"8(a), ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5807491-Ace-Land-Surveying-LLC.htm,Ace Land Surveying LLC,1212 Punahou Street #804,Honolulu,Hawaii,96826-1021,808-596-4440,808-596-4490,KEVIN KEA,President,LLC,2004,Service (100 %),,,"Native American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5842567-ALAKONA-CORP.htm,ALAKONA CORP.,2906 Kaihikapu St,Honolulu,Hawaii,96819-2012,808-833-1991,808-833-6422,Elisabeth R Wilson,,,1982,"Construction (85 %),  Manufacturing (15 %)",,,"Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5916487-KE-AKI-TECHNOLOGIES-LLC.htm,"KE`AKI TECHNOLOGIES, LLC",1600 Kapiolani Blvd Ste 530,Honolulu,Hawaii,96814-3805,407-475-3860,407-475-3861,Scott D. Regen,,LLC,2003,"Research and Development (40 %),  Service (60 %)","8(a), Small Disadvantaged Business, ",,"Native Hawaiian Organization Owned Firm,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5803994-HAWAIIAN-HOMESTEAD-TECHNOLOG.htm,"HAWAIIAN HOMESTEAD TECHNOLOGY, INC.",41-1537 Kalanianaole Hwy Ste 314,Waimanalo,Hawaii,96795-1162,808-426-1500,808-356-3527,JADE DANNER,,Corporation,2003,Service (100 %),,,"Native Hawaiian Organization Owned Firm,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5785560-MD-CLEANERS-LLC.htm,MD CLEANERS LLC,1205 Hopaka St,Honolulu,Hawaii,96814-4302,808-528-3434,808-528-2122,MARK C. HARRIS,,LLC,2002,Service (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5756453-PROGRESSIVE-COMMUNICATION.htm,"PROGRESSIVE COMMUNICATIONS, L.L.C.",500 Ala Moana Blvd Ste 2230,Honolulu,Hawaii,96813-4920,808-845-0000,808-842-3161,Brooke M. Hasegawa,"CONSULTANT, GOVERNMENT SOLUTIONS",LLC,2002,Service (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5794883-HANA-GROUP-INC-THE.htm,"HANA GROUP, INC., THE",841 Bishop St Ste 1160,Honolulu,Hawaii,96813-3921,808-522-7278 x24,808-522-7282,DAVID EK Cooper,,,1995,Service (100 %),"8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5469703-International-Underwate.htm,"International Underwater Explorations, LLC",810 Kokomo Rd Ste 230,Haiku,Hawaii,96708-5072,808-214-2326,808-575-7527,JOE Breman,,LLC,2007,"Construction (25 %),  Manufacturing (25 %),  Research and Development (25 %),  Service (25 %)","HUBZone Certification, ",,
https://www.hawaiibids.us/hawaii-contractors/contractor-5496458-ADVANCED-PROTECTION-NETWOR.htm,"ADVANCED PROTECTION NETWORK, INCORPORATED",99-1295 Waiua Pl # 2b,Aiea,Hawaii,96701-5607,808-630-0781,808-484-9599,STEVE VAN NESS,VICE PRESIDENT,Subchapter S Corporation,1996,"Construction (40 %),  Service (60 %)",,,Veteran
https://www.hawaiibids.us/hawaii-contractors/contractor-5475560-A-E-Ramos-Contracting.htm,A.E. Ramos Contracting,91-149 Omilu Pl,Ewa Beach,Hawaii,96706-3559,808-677-7721,808-677-7721,Anthony E. Ramos,Owner,Sole Proprietorship,1998,Construction (100 %),"8(a), Small Disadvantaged Business, HUBZone Certification, ",,Asian Pacific American
https://www.hawaiibids.us/hawaii-contractors/contractor-5476568-ARCHIPELAGO.htm,ARCHIPELAGO,905 Kalanianaole Hwy Spc 27,Kailua,Hawaii,96734-4654,808-263-8891 x206,808-263-8897,ROSEANN BRONSTON,,LLC,2003,Service (100 %),,,"Self-Certified Small Disadvantaged Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5391766-FOUNTAINHEAD-GLOBAL-LLC.htm,"FOUNTAINHEAD GLOBAL, LLC",848 Beretania St Ste 309,Honolulu,Hawaii,96813-2551,808-388-6433,,LINO B. FRITZ,,LLC,2009,"Manufacturing (25 %),  Research and Development (25 %),  Service (50 %)",,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5575884-I-MPROVING-LLC.htm,"I'MPROVING, LLC",1824 S King St,Honolulu,Hawaii,96826-2136,808-538-3253,888-870-8059,Jan K LEcuyer,,LLC,2011,Service (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5592465-DUCT-GENIE-L-L-C.htm,"DUCT GENIE, L.L.C.",4348 Waialae Ave,Honolulu,Hawaii,96816-5767,808-206-2577,808-636-5638,Shane Lee,,LLC,2009,Service (100 %),,,"Native American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5025240-Elite-Pacific-Constructio.htm,Elite Pacific Construction Inc.,46-174 Kahuhipa St Ste B2,Kaneohe,Hawaii,96744-3825,808-235-8600,808-235-8613,Mathew Lee,President,Subchapter S Corporation,2004,Construction (100 %),"8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5664467-SEPRO-COMPANY-LLC.htm,SEPRO COMPANY LLC,3003 Ala Napuaa Place #215,Honolulu,Hawaii,96818-2743,808-833-5127,808-833-5127,HERMAN NATIVIDAD,Owner/operator,LLC,2002,Service (100 %),,,"Asian Pacific American,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5191111-M-M-TANKS-INC.htm,"M & M TANKS, INC.",1036 Mikole St,Honolulu,Hawaii,96819-4317,808-261-4620,808-262-8070,MICHAEL WEITZENHOFF,President,,1997,Construction (100 %),"HUBZone Certification, ","Cook Islands; Federated States of Micronesia; Japan; Korea, Republic of; Trust Territory of the Pacific Islands (Palau); Marshall Islands; Western Samoa",
https://www.hawaiibids.us/hawaii-contractors/contractor-5118261-COMTEST-TECHNOLOGIE.htm,"COMTEST TECHNOLOGIES, INC.",3049 Ualena St Ste 1005,Honolulu,Hawaii,96819-1952,808-831-0063,808-831-0017,MARIAN YEE,Vice-President & CoFounder,,1990,Service (100 %),"HUBZone Certification, ",Federated States of Micronesia; Marshall Islands; Western Samoa,
https://www.hawaiibids.us/hawaii-contractors/contractor-5458562-MCA-GENERAL-REPAIRS-MAINTENANC.htm,"MCA GENERAL REPAIRS & MAINTENANCE, INC.",300 Circle Makai,Wahiawa,Hawaii,96786-1313,808-621-5586,808-422-1811,MATT AKAMINE,President,Corporation,1999,Service (100 %),"8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5530454-RENOVATIONS-HAWAII-INC.htm,"RENOVATIONS HAWAII, INC.","3049 Ualena Street, Suite 301",Honolulu,Hawaii,96819-1945,808-833-3983,808-833-4217,JAN K. BURNS,President,Subchapter S Corporation,1996,Construction (100 %),"8(a), Small Disadvantaged Business, ",,"Native American,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5522122-HE-E-INC.htm,"HE'E, INC.",805 Ahua St.,Honolulu,Hawaii,96819-2029,808-845-8863,808-845-6687,VICKY CHANG,President,Corporation,1997,Construction (100 %),"8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Asian Pacific American,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5474164-CITY-CONSTRUCTION-INC.htm,"CITY CONSTRUCTION, INC.",98-021 Kamehameha Hwy Ste 309,Aiea,Hawaii,96701-4908,808-484-2415 x203,808-484-2537,DAVE ASATO,President,Corporation,1979,"Construction (90 %),  Manufacturing (10 %)",,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5471420-SAN-CONSTRUCTION-LLC.htm,"SAN CONSTRUCTION, LLC",99-1000 A Halawa Valley Rd,Aiea,Hawaii,96701-5628,808-487-6990 x201,808-487-6996,Sanford Ota,Sole Managing Member,LLC,1993,"Construction (80 %),  Service (20 %)","8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5618414-Contract-Furnishers-o.htm,"Contract Furnishers of Hawaii, Inc.",50 S. Beretania Street Suite C-208b,Honolulu,Hawaii,96813-2222,808-599-2411,808-599-2617,BRUCE SHEWALTER,VP of Operations/ GSA Contract Rep.,Subchapter S Corporation,1986,"Construction (10 %),  Manufacturing (70 %),  Service (20 %)",,,"Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5612442-NEIL-NAKAI-INCORPORATED.htm,"NEIL NAKAI, INCORPORATED",1640 Kahai St,Honolulu,Hawaii,96819-3912,808-848-1496,808-848-6501,NEIL Nakai,President,,1973,"Construction (60 %),  Service (40 %)",,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5618812-Makai-Ocean-Engineerin.htm,"Makai Ocean Engineering, Inc.",41-305 Kalanianaole Hwy,Waimanalo,Hawaii,96795-1806,808-259-8871,808-259-8238,Jose M Andres,,,1973,"Research and Development (40 %),  Service (60 %)","HUBZone Certification, ",United Kingdom,"Asian Pacific American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5726286-TRU-BUILT-CONSTRUCTIO.htm,TRU BUILT CONSTRUCTION LLC,810 Ahuwale St,Honolulu,Hawaii,96821-1604,808-377-9222,808-377-9222,STEVEN LEONG,,LLC,1998,Construction (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5120370-SHIP-MAINTENANCE-LLC.htm,"SHIP MAINTENANCE, LLC",841 Bishop St Ste 1110,Honolulu,Hawaii,96813-3908,808-848-6211 x247,808-848-6233,IAIN WOOD,,LLC,2006,Service (100 %),,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5127713-and-MANAGEMENT-SERVICE.htm,3&4 MANAGEMENT SERVICES INC,350 Ward Ave Ste #106-322,Honolulu,Hawaii,96814-4010,808-218-0107,808-596-0940,AMOS MONFORD IV,,Subchapter S Corporation,2007,Service (100 %),,,"Native American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5121753-MANNING-ELECTRIC-LLC.htm,"MANNING ELECTRIC, LLC",95-745 Makaunulau Street,Mililani,Hawaii,96789-2833,808-227-2506,808-625-2056,DENNIS MANNING,,LLC,2004,Construction (100 %),,,"Native American,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5312148-JAN-STAR-SERVICES.htm,JAN STAR SERVICES,94-155 Leoole St. Unit D-5,Waipahu,Hawaii,96797-2238,808-677-7583,808-678-2204,ARLAX MALBOG,President,Partnership,2000,"Construction (50 %),  Service (50 %)","HUBZone Certification, ",,"Asian Pacific American,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5184516-KAPILI-CONSTRUCTION-LLC.htm,"KAPILI CONSTRUCTION, LLC",96-1217 Waihona St # 1,Pearl City,Hawaii,96782-1969,808-621-1462,808-621-1463,MICHAEL JU LEONG,,LLC,2008,"Construction (90 %),  Service (10 %)","8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5271851-WESTSIDE-MECHANICAL-LLC.htm,WESTSIDE MECHANICAL LLC,871665 Paakea St,Waianae,Hawaii,96792-3439,808-306-6907,808-664-2008,EUGENE P. LAPINA,,LLC,2007,"Construction (80 %),  Service (20 %)","HUBZone Certification, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5233306-ELECTRICAL-CONTROL-INNOVATION.htm,ELECTRICAL CONTROL INNOVATIONS LLC,"94-547 Ukee St., Unit-115",Waipahu,Hawaii,96797-0000,808-478-6724,808-626-1916,BENJAMIN GAMBOA,,Subchapter S Corporation,2008,"Construction (90 %),  Service (10 %)",,,"Asian Pacific American,  Other Minority Owned,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5149589-KOA-E-VENTURES-INC.htm,KOA'E VENTURES INC,1212 Nuuanu Ave #1409,Honolulu,Hawaii,96817-4026,808-550-2946,,CARYL E JOHNSON,,Corporation,2007,"Research and Development (50 %),  Service (50 %)",,Australia,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5149274-ROMSCO-INC.htm,ROMSCO INC.,84-1029 Noholio Rd,Waianae,Hawaii,96792-2247,808-454-2428,808-454-2420,CHRISTIE ROMAN,,Subchapter S Corporation,2007,Construction (100 %),,"Argentina; Australia; Austria; Belgium; Canada; China; Chile; Egypt; Ireland; France; Germany; Greece; Haiti; Hong Kong; India; Italy; Japan; Korea, Republic of; Morocco; Netherlands; Norway; Netherlands Antilles; New Zealand; Russia; South Africa; Spain;","Asian Pacific American,  Other Minority Owned,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5148409-WILLIE-BUILDER-INC.htm,"WILLIE BUILDER, INC.","1541 S. Beretania St., Ste. 307",Honolulu,Hawaii,96826-1147,808-983-1379,808-983-1389,WILLIAM CHA,,Sole Proprietorship,2005,Construction (100 %),"8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5204346-JDIT-LLC.htm,"JDIT, LLC",354 Uluniu St Ste 400,Kailua,Hawaii,96734-2533,808-330-6808,808-689-1125,DORIAN ESPINOSA,,LLC,2005,Service (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5178882-COVENANT-PAINTING-LLC.htm,"COVENANT PAINTING, LLC",120 Sand Island Access Rd Ste 2,Honolulu,Hawaii,96819-4920,808-630-6165,808-841-0385,KIMO GOODNESS,,LLC,2004,"Construction (90 %),  Service (10 %)","8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Asian Pacific American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5187693-JM-INC.htm,JM INC,94-165 Kuahelani Ave Apt 178,Mililani,Hawaii,96789-2357,808-864-6501,808-456-9677,NITA A RAGONE,CEO,Subchapter S Corporation,1993,Service (100 %),,,"Veteran,  Woman Owned"
